latitude,longitude,label,sar_change,pre_flood_precipitation,sar_difference,water_occurrence,annual_precipitation,sar_after,flood_season_precipitation,upstream_precipitation,sar_before,elevation
8.3,30.15,1.0,0.6676316439458794,1.114889868190767,-0.1824857256803453,-95.44327051856618,13.378678418289205,0.3168200564758542,0.45043469107305145,1.3378678418289205,-0.35081158747002517,-1.0083866615342203
8.3,30.15,1.0,2.409562758485998,0.6016826157282128,-1.1028849347868406,-95.44327051856618,7.220191388738554,0.7431941212871058,0.38225155970865,0.7220191388738554,-1.6663686371988924,-1.0083866615342203
8.3,30.15,1.0,1.1958561347864585,0.9907078295071294,0.0669637986899804,-95.44327051856618,11.888493954085554,1.4249035434138988,0.2983823865186687,1.1888493954085553,0.22904740862744044,-1.0083866615342203
8.3,30.15,1.0,3.0938966128833054,0.4657644711109416,-0.1366070732461934,-95.44327051856618,5.589173653331299,2.1859521484716202,2.4419279724873593,0.5589173653331299,-0.9079444644116851,-1.0083866615342203
8.3,30.15,1.0,1.3013688646647898,0.419438746700732,-1.0652232424378485,-95.44327051856618,5.0332649604087845,-0.34450245148902225,0.5308298523578417,0.5033264960408784,-1.645871316153812,-1.0083866615342203
8.3,30.15,1.0,1.1561155751757068,1.5580156749023115,-0.1803915524538657,-95.44327051856618,18.69618809882774,0.2098426621470844,2.117952825690635,1.8696188098827737,-0.9462729130286225,-1.0083866615342203
8.3,30.15,0.0,0.42195558171680914,0.2548305116513021,0.0394373990673062,-95.44327051856618,3.0579661398156253,0.029046845198266308,-0.10505316755057009,0.3057966139815625,-0.39290873651854286,-1.0083866615342203
8.3,30.15,0.0,0.9974018211950103,0.4322642761439788,0.1526663983183185,-95.44327051856618,5.187171313727745,-0.2031742774083164,2.4418628119192087,0.5187171313727745,-1.2005760986033267,-1.0083866615342203
8.3,30.15,0.0,-3.761371079729922,0.2230055963957098,-0.5754601880271206,-95.44327051856618,2.6760671567485175,-2.183839974768387,0.1916087196566697,0.2676067156748517,1.5775311049615346,-1.0083866615342203
8.3,30.15,0.0,-0.1983259996842599,-1.967009363077585,-1.1263826343964125,-95.44327051856618,-23.60411235693102,-1.1004261041748684,-5.473977349269206,-2.360411235693102,-0.9021001044906085,-1.0083866615342203
8.3,30.15,0.0,-0.6860843573598208,-1.967009363077585,-0.3484894626435547,-95.44327051856618,-23.60411235693102,-0.9177283138183061,-5.473977349269206,-2.360411235693102,-0.23164395645848534,-1.0083866615342203
8.9,28.6,1.0,1.7015940990082379,-0.3772567634218284,-1.2594409756073237,-63.33139299794367,-4.527081161061941,2.6788161481147617,1.3832184881845913,-0.45270811610619405,0.9772220491065238,-0.4342710687531758
8.9,28.6,1.0,3.11145235212357,0.7622431526144979,-0.6670097698344485,-63.33139299794367,9.146917831373976,2.663511348838282,-1.7401682465799153,0.9146917831373975,-0.4479410032852882,-0.4342710687531758
8.9,28.6,1.0,4.086141861167984,0.5060893153572069,-0.2453388023445395,-63.33139299794367,6.073071784286483,2.1767783814410815,-0.0059930960925417,0.6073071784286482,-1.9093634797269021,-0.4342710687531758
8.9,28.6,1.0,3.1294332636111104,0.6254567900514866,-1.091869442320781,-63.33139299794367,7.5054814806178385,3.4610877974519845,-0.6192950948916477,0.7505481480617838,0.33165453384087384,-0.4342710687531758
8.9,28.6,1.0,4.237815739621459,-0.2076734353947932,-0.5357925775114605,-63.33139299794367,-2.492081224737518,3.283149314483404,-0.5555951792740056,-0.24920812247375182,-0.9546664251380546,-0.4342710687531758
8.9,28.6,1.0,3.1699960423284717,0.066605211362102,-0.1509738559042203,-63.33139299794367,0.7992625363452239,1.813730693340754,-2.4714757492419133,0.0799262536345224,-1.3562653489877177,-0.4342710687531758
8.9,28.6,1.0,0.7980711741234674,0.9192564628123028,0.1242285829973363,-63.33139299794367,11.031077553747632,1.0951979261592115,1.6688045106622593,1.1031077553747632,0.2971267520357441,-0.4342710687531758
8.9,28.6,0.0,0.5678404679469484,0.3101629846501944,0.1301028368130023,-63.33139299794367,3.7219558158023327,-0.020208606854977273,-0.5700278049186709,0.37219558158023325,-0.5880490748019257,-0.4342710687531758
8.9,28.6,0.0,3.0103662456592173,0.0787631361001938,-0.1271467012839039,-63.33139299794367,0.9451576332023255,2.2627346294104114,0.37359994952771824,0.09451576332023255,-0.7476316162488059,-0.4342710687531758
8.9,28.6,0.0,-4.47800171663601,-0.191376580244284,0.2307019958439428,-63.33139299794367,-2.2965189629314082,-1.465541149914083,-0.7362343213499124,-0.22965189629314078,3.012460566721927,-0.4342710687531758
8.9,28.6,0.0,-1.0975313415489802,-1.967009363077585,0.2586579518244417,-63.33139299794367,-23.60411235693102,0.19863808873647126,-5.473977349269206,-2.360411235693102,1.2961694302854516,-0.4342710687531758
8.9,28.6,0.0,-0.6741412677686287,-1.967009363077585,-0.5213303827679883,-63.33139299794367,-23.60411235693102,0.9802979271692418,-5.473977349269206,-2.360411235693102,1.6544391949378705,-0.4342710687531758
9.3,29.7,1.0,0.9599009854449412,-0.0827398585389829,-2.309548977245643,-102.9782180812228,-0.9928783024677947,-1.8842011570784674,-1.3286739519617847,-0.09928783024677948,-2.8441021425234085,-0.9894056978165148
9.3,29.7,1.0,1.295510380006915,1.0462133799426745,-2.309548977245643,-102.9782180812228,12.554560559312094,-1.7163964597974806,0.033944584728652805,1.2554560559312093,-3.0119068398043956,-0.9894056978165148
9.3,29.7,1.0,-0.9117954690133305,0.604910191960765,0.2207545513619288,-102.9782180812228,7.2589223035291806,-1.1987076754296162,0.6995342383838985,0.7258922303529179,-0.28691220641628573,-0.9894056978165148
9.3,29.7,1.0,1.0075060801359474,1.0607804849820746,1.248326408719369,-102.9782180812228,12.729365819784896,1.3195512751831084,0.570027404966907,1.2729365819784895,0.3120451950471609,-0.9894056978165148
9.3,29.7,1.0,-1.3262844249576355,0.0478540470344538,1.631719627409691,-102.9782180812228,0.5742485644134456,0.3718663136645306,-0.9685054897136403,0.057424856441344554,1.6981507386221661,-0.9894056978165148
9.3,29.7,1.0,-1.5715768732245028,-0.011547615042393,1.271504464589975,-102.9782180812228,-0.13857138050871598,0.024101268457837,0.6530565082597425,-0.013857138050871598,1.5956781416823398,-0.9894056978165148
9.3,29.7,1.0,1.1561155751757068,1.668443028454565,-0.1803915524538657,-102.9782180812228,20.02131634145478,0.2098426621470844,0.4007954219356464,2.002131634145478,-0.9462729130286225,-0.9894056978165148
9.3,29.7,0.0,-0.8367359859977694,-0.1354963235880013,1.1820774895735542,-102.9782180812228,-1.6259558830560155,0.26941336715777425,1.1020703373299343,-0.16259558830560153,1.1061493531555437,-0.9894056978165148
9.3,29.7,0.0,-1.1197202424045185,0.472577376075996,1.549569844540399,-102.9782180812228,5.670928512911952,0.2930599841116761,-0.6552091124475471,0.5670928512911951,1.4127802265161946,-0.9894056978165148
9.3,29.7,0.0,-4.47800171663601,-0.2165312131155913,1.5647090746672712,-102.9782180812228,-2.5983745573870953,-1.4190815709430515,-2.112078738697213,-0.25983745573870953,3.0589201456929587,-0.9894056978165148
9.3,29.7,0.0,0.4369914365196266,-1.967009363077585,-2.309548977245643,-102.9782180812228,-23.60411235693102,-2.1456559315411248,-5.473977349269206,-2.360411235693102,-2.5826473680607513,-0.9894056978165148
9.3,29.7,0.0,0.2832838928057493,-1.967009363077585,-2.309548977245643,-102.9782180812228,-23.60411235693102,-2.2225097033980634,-5.473977349269206,-2.360411235693102,-2.5057935962038127,-0.9894056978165148
9.53,31.66,1.0,-1.1025058387247637,-0.2113366643262887,-0.0005187761580719,189.55365102998726,-2.5360399719154643,-0.9869712372832731,-1.1883082333103268,-0.2536039971915464,0.11553460144149058,-0.7368844047375087
9.53,31.66,1.0,0.9305420667216379,0.4978708325005574,0.6467116889779952,189.55365102998726,5.974449990006689,1.0721568656536928,-1.3288653446081913,0.5974449990006688,0.14161479893205497,-0.7368844047375087
9.53,31.66,1.0,1.7731204863289833,0.7876081079385894,0.4788451118542495,189.55365102998726,9.451297295263073,1.037425953959493,0.5765106656761596,0.9451297295263072,-0.7356945323694905,-0.7368844047375087
9.53,31.66,1.0,-0.9477906943562822,0.4376049560110635,1.026940411752313,189.55365102998726,5.2512594721327615,0.159128829892341,0.883229963470255,0.5251259472132761,1.1069195242486232,-0.7368844047375087
9.53,31.66,1.0,-0.492643682994393,0.0832934008835087,1.0719727125625431,189.55365102998726,0.9995208106021044,0.4958835932392598,-1.116819483771207,0.09995208106021043,0.9885272762336528,-0.7368844047375087
9.53,31.66,1.0,-0.788981259610898,-0.257074344921676,0.4054185548685567,189.55365102998726,-3.0848921390601123,-0.13257381619824377,-1.2941496487689699,-0.3084892139060112,0.6564074434126543,-0.7368844047375087
9.53,31.66,1.0,0.10382088977272974,1.0689892311458646,0.8416383513401512,189.55365102998726,12.827870773750377,0.538851600557853,-0.029987832372380098,1.2827870773750376,0.43503071078512323,-0.7368844047375087
9.53,31.66,0.0,-0.016662460199782625,-0.4413492034149822,-0.1903178532855031,189.55365102998726,-5.296190440979786,-0.1935488931401244,-1.77196781531693,-0.5296190440979786,-0.1768864329403418,-0.7368844047375087
9.53,31.66,0.0,-0.9420807577122887,-0.0115727446041004,0.9823344087711088,189.55365102998726,-0.1388729352492048,0.06043422526085224,-0.7716007327196055,-0.013887293524920479,1.002514982973141,-0.7368844047375087
9.53,31.66,0.0,-4.47800171663601,-0.4418356915788612,0.3733685988989932,189.55365102998726,-5.302028298946334,-2.326263319501661,-0.2276550527425743,-0.5302028298946334,2.151738397134349,-0.7368844047375087
9.53,31.66,0.0,0.4867023890395519,-1.967009363077585,-1.200373765760311,189.55365102998726,-23.60411235693102,-0.822775568104908,-5.473977349269206,-2.360411235693102,-1.30947795714446,-0.7368844047375087
9.53,31.66,0.0,0.4867023890395519,-1.967009363077585,-1.200373765760311,189.55365102998726,-23.60411235693102,-0.822775568104908,-5.473977349269206,-2.360411235693102,-1.30947795714446,-0.7368844047375087
