VV_mean,VV_std,VV_min,VV_max,VH_mean,VH_std,VH_min,VH_max,VV_stdDev_mean,VH_stdDev_mean,precipitation_sum,precipitation_mean,precipitation_max,elevation_mean,slope_mean,water_occurrence_mean,flood
1.2610354194573836,-1.5911336251442374,1.691053010044374,0.0,1.2826967627986037,-1.6348094325804283,1.7298956352184762,0.0,-0.33285587668132,-0.33314947262997463,1.441958605924571,-0.5135229668464915,-1.0067223603228548,-0.02257735940246251,-0.1923892227307772,-1.01774834090601,True
1.2610354194573836,-1.5911336251442374,1.691053010044374,0.0,1.2826967627986037,-1.6348094325804283,1.7298956352184762,0.0,-0.33285587668132,-0.33314947262997463,-0.8099988561442301,-0.7937208100186509,-1.675800199774044,-0.022606728789404756,-0.19488433504270328,-1.01774834090601,False
-1.8247347887525638,1.7613499662398697,-1.1573119821460625,0.0,-1.3863375297350329,1.3122010318884378,-0.8608118695483232,0.0,-0.33285587668132,-0.33314947262997463,-0.8636281855339155,-1.1016144334816562,-1.7093126597906079,-0.02257735940246251,-0.1923892227307772,-1.01774834090601,False
-0.827874106272837,1.0196704252244815,-0.8957707580644836,0.0,-0.7094097326900832,0.8916744735512758,-0.7943116520761592,0.0,-0.33285587668132,-0.33314947262997463,-0.6686692666013847,-0.3082005830361235,-0.7511828468307105,-0.02257735940246251,-0.1923892227307772,-1.01774834090601,False
-1.0072110878997742,1.1007414588025246,-0.9299665154702844,0.0,-0.7053793644152259,0.747813209129739,-0.6707116009787096,0.0,-0.33285587668132,-0.33314947262997463,0.8647537061250965,0.06287381441330736,-0.23442194721160728,-0.022593789828726188,-0.19378508975842745,-1.01774834090601,True
0.19579759211700887,-0.2316199505476864,-0.026184447138207174,0.0,-0.3742462176354806,0.4539884678056465,-0.40133267857361715,0.0,-0.33285587668132,-0.33314947262997463,2.7633317707407223,1.1897265262130572,2.334841870310171,-0.022593789828730785,-0.19378508975842945,-1.01774834090601,True
0.35676748777716083,-0.38378849143678917,0.20609542588524976,0.0,-0.41162177016747037,0.6318214125506036,-0.7276731422059873,0.0,-0.33285587668132,-0.33314947262997463,3.3349471179796506,0.2600303169723099,0.2401544742202052,-0.022593789828726188,-0.19378508975842945,-1.01774834090601,True
0.5132501628764924,-0.2897997445360117,0.03844141743317968,0.0,0.21964160396611096,0.27672695238784223,-1.1785945636779527,0.0,-0.33285587668132,-0.33314947262997463,1.9323484056759508,1.1586448607674613,-0.7355616997017715,-0.0229388287801899,-0.22309829733911027,-1.01774834090601,True
0.3541653963435203,-0.05416720248434372,-0.4842176651852865,0.0,0.0928809253344283,0.40884910249484985,-1.1146406720214386,0.0,-0.33285587668132,-0.33314947262997463,1.4954995056273028,0.13551247536691724,0.6705278485284512,-0.0229388287801899,-0.22309829733911027,-1.01774834090601,True
-0.2056802904681542,0.8072414498091989,-1.11327571986218,0.0,-0.19550174029751896,0.8054807220852861,-1.1389982389301372,0.0,-0.33285587668132,-0.33314947262997463,1.173190961618833,1.0582694146508842,0.2055103090784246,-0.0229388287801899,-0.22309829733911027,-1.01774834090601,True
